_id,numberShort,uicCountryCode,sloid,number,checkDigit,validFrom,validTo,designationOfficial,designationLong,abbreviation,operatingPoint,operatingPointWithTimetable,stopPoint,stopPointType,freightServicePoint,trafficPoint,borderPoint,hasGeolocation,isoCountryCode,cantonName,cantonFsoNumber,cantonAbbreviation,districtName,districtFsoNumber,municipalityName,fsoNumber,localityName,operatingPointType,operatingPointTechnicalTimetableType,meansOfTransport,categories,operatingPointTrafficPointType,operatingPointRouteNetwork,operatingPointKilometer,operatingPointKilometerMasterNumber,sortCodeOfDestinationStation,businessOrganisation,businessOrganisationNumber,businessOrganisationAbbreviationDe,businessOrganisationAbbreviationFr,businessOrganisationAbbreviationIt,businessOrganisationAbbreviationEn,businessOrganisationDescriptionDe,businessOrganisationDescriptionFr,businessOrganisationDescriptionIt,businessOrganisationDescriptionEn,fotComment,lv95East,lv95North,wgs84East,wgs84North,height,creationDate,editionDate,status
13610,1468,85,ch:1:sloid:1468,8501468,8,2021-04-01,9999-12-31,Aigle-Château,,AIGT,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Aigle,5401,Aigle,,,TRAIN,,,true,true,8501468,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2564590.0,1129601.0,6.97892136109,46.31687170607,433.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13611,1485,85,ch:1:sloid:1485,8501485,2,2021-04-01,9999-12-31,Fontanney,,FTY,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Aigle,5401,Aigle,,,TRAIN,,,true,true,8501485,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2564851.175,1129760.473,6.98229999955,46.3183199945,548.8,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13612,1497,85,ch:1:sloid:1497,8501497,7,2021-04-01,9999-12-31,Col-de-Soud,,COLS,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Ollon,5409,Villars-sur-Ollon,,,TRAIN,,,true,true,8501497,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2571563.563,1128237.646,7.06954000076,46.3049400011,1526.8,2017-11-09 21:40:55,2024-04-08 09:26:06,VALIDATED
13613,1484,85,ch:1:sloid:1484,8501484,5,2021-04-01,9999-12-31,Aigle-Dépôt,,AIGD,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Aigle,5401,Aigle,,,TRAIN,,,true,true,8501484,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2564317.394,1129760.275,6.97537000141,46.31828999455,427.6,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13614,1471,85,ch:1:sloid:1471,8501471,2,2021-04-01,9999-12-31,Plambuit,,PLAM,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Aigle,5401,Aigle,,,TRAIN,,,true,true,8501471,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2568066.002,1130746.413,7.02396999353,46.3273499937,801.4,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13615,1487,85,ch:1:sloid:1487,8501487,8,2021-04-01,9999-12-31,Bex-Place-du-Marché,,BEXM,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Bex,5402,Bex,,,TRAIN,,,true,true,8501487,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2567285.253,1122253.006,7.01442999428,46.25091000071,427.6,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13616,1470,85,ch:1:sloid:1470,8501470,4,2021-04-01,9999-12-31,Verschiez,,VERC,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Ollon,5409,Ollon VD,,,TRAIN,,,true,true,8501470,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2564950.0,1128632.0,6.98366823237,46.30817402747,565.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13618,1499,85,ch:1:sloid:1499,8501499,3,2021-04-01,9999-12-31,Col-de-Bretaye,,COLB,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Ollon,5409,Villars-sur-Ollon,,,TRAIN,,,true,true,8501499,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2571885.937,1130124.85,7.07360999384,46.32192999944,1808.0,2017-11-09 21:40:58,2024-04-08 09:26:06,VALIDATED
13619,1473,85,ch:1:sloid:1473,8501473,8,2021-04-01,9999-12-31,Les Planches (Aigle),,PLAS,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Ormont-Dessous,5410,Le Sépey,,,TRAIN,,,true,true,8501473,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2570491.648,1133845.592,7.05526999728,46.35534000044,869.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13620,1498,85,ch:1:sloid:1498,8501498,5,2021-04-01,9999-12-31,Bouquetins,,BOUQ,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Ollon,5409,Villars-sur-Ollon,,,TRAIN,,,true,true,8501498,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2571785.246,1129510.571,7.07233999959,46.31640000233,1758.5,2017-11-09 21:40:57,2024-04-08 09:26:06,VALIDATED
13621,1472,85,ch:1:sloid:1472,8501472,0,2021-04-01,9999-12-31,Exergillod,,EX,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Ollon,5409,La Forclaz VD,,,TRAIN,,,true,true,8501472,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2569188.959,1131825.551,7.0384800042,46.33710999799,863.0,2017-11-09 21:40:42,2024-04-08 09:26:06,VALIDATED
13622,1488,85,ch:1:sloid:1488,8501488,6,2021-04-01,9999-12-31,Bévieux,,BEVI,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Bex,5402,Bex,,,TRAIN,,,true,true,8501488,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2568558.522,1123144.463,7.03088000499,46.25898999609,482.7,2017-11-09 21:40:52,2024-04-08 09:26:06,VALIDATED
13623,1475,85,ch:1:sloid:1475,8501475,3,2021-04-01,9999-12-31,Les Echenards,,ECHE,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Ormont-Dessous,5410,La Forclaz VD,,,TRAIN,,,true,true,8501475,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2572784.585,1133835.899,7.08506000544,46.3553499965,1077.3,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13624,1491,85,ch:1:sloid:1491,8501491,0,2021-04-01,9999-12-31,Les Posses,,POSS,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Bex,5402,Les Posses-sur-Bex,,,TRAIN,,,true,true,8501491,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2570108.132,1124490.594,7.05089000334,46.27116999959,983.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13625,1501,85,ch:1:sloid:1501,8501501,6,2021-04-01,9999-12-31,Charrat-Fully,,CHAR,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Martigny,2307,Martigny,6136,Charrat,,,TRAIN,,,true,true,8501501,15016,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2575870.957,1108417.085,7.12647659794,46.12681287936,460.468,2017-11-09 21:04:08,2024-04-08 09:26:06,VALIDATED
13626,1490,85,ch:1:sloid:1490,8501490,2,2021-04-01,9999-12-31,Fontannaz-Seulaz,,FONT,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Bex,5402,Les Posses-sur-Bex,,,TRAIN,,,true,true,8501490,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2570488.551,1124091.855,7.05584999704,46.26759999975,808.7,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13628,1474,85,ch:1:sloid:1474,8501474,6,2021-04-01,9999-12-31,Le Sépey,,SEP,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Ormont-Dessous,5410,Le Sépey,,,TRAIN,,,true,true,8501474,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2570303.999,1134502.397,7.05279000022,46.36124000015,975.4,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13629,1477,85,ch:1:sloid:1477,8501477,9,2021-04-01,9999-12-31,Vers-l'Eglise,,VEGL,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Ormont-Dessus,5411,Vers-l'Eglise,,,TRAIN,,,true,true,8501477,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2576561.527,1133628.796,7.13414000115,46.35362999354,1126.1,2017-11-09 21:40:47,2024-04-08 09:26:06,VALIDATED
13631,1493,85,ch:1:sloid:1493,8501493,6,2022-12-11,9999-12-31,Gryon Barboleuse,,BARB,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Gryon,5405,Gryon,,,TRAIN,,,true,true,8501493,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2571625.139,1125770.571,7.07048999792,46.28274999476,1210.3,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13632,1500,85,ch:1:sloid:1500,8501500,8,2021-04-01,9999-12-31,Martigny,,MA,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Martigny,2307,Martigny,6136,Martigny,,,TRAIN,PARK_AND_RAIL,,true,true,8501500,15008,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2572200.17,1106100.379,7.07912412849,46.10583120717,466.989,2017-11-09 21:04:05,2024-04-08 09:26:06,VALIDATED
13633,1476,85,ch:1:sloid:1476,8501476,1,2021-04-01,9999-12-31,Les Aviolats,,AVIO,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Ormont-Dessus,5411,Vers-l'Eglise,,,TRAIN,,,true,true,8501476,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2574946.339,1133561.936,7.11316000512,46.35297000083,1090.9,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13634,1492,85,ch:1:sloid:1492,8501492,8,2021-04-01,9999-12-31,Gryon,,GRYO,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Aigle,2221,Gryon,5405,Gryon,,,TRAIN,,,true,true,8501492,,ch:1:sboid:100008,23,TPC,TPC,TPC,TPC,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,Transports Publics du Chablais,,2570789.356,1124755.166,7.05971000262,46.27357999523,1130.9,2017-11-09 21:04:02,2024-04-08 09:26:06,VALIDATED
13635,1503,85,ch:1:sloid:1503,8501503,2,2021-04-01,9999-12-31,Riddes,,RID,true,true,true,ORDERLY,false,true,false,true,CH,Valais,23,VS,Martigny,2307,Riddes,6139,Riddes,,,TRAIN,PARK_AND_RAIL,,true,true,8501503,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2582948.308,1113473.066,7.21785442217,46.17251115006,470.62,2017-11-09 11:53:05,2025-01-14 09:06:16,VALIDATED
13638,1502,85,ch:1:sloid:1502,8501502,4,2021-04-01,9999-12-31,Saxon,,SAX,true,true,true,ORDERLY,true,true,false,true,CH,Valais,23,VS,Martigny,2307,Saxon,6141,Saxon,,,TRAIN,,,true,true,8501502,15204,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2579509.164,1110912.735,7.17343599205,46.14938337843,465.204,2019-06-06 10:30:30,2024-04-08 09:26:06,VALIDATED
13643,1263,85,ch:1:sloid:1263,8501263,3,2021-04-01,9999-12-31,Château-d'Hauteville,,CHTV,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Blonay - Saint-Légier,5892,St-Légier-La Chiésaz,,,TRAIN,,,true,true,8501263,,ch:1:sboid:100023,42,MVR-cev,MVR-cev,MVR-cev,MVR-cev,Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),,2555961.155,1146510.766,6.86529000427,46.46846999966,505.1,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13645,1262,85,ch:1:sloid:1262,8501262,5,2021-04-01,9999-12-31,Hauteville,,HTV,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Blonay - Saint-Légier,5892,St-Légier-La Chiésaz,,,TRAIN,,,true,true,8501262,,ch:1:sboid:100023,42,MVR-cev,MVR-cev,MVR-cev,MVR-cev,Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),,2555621.385,1146267.582,6.86088999656,46.46625999502,489.8,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13648,1265,85,ch:1:sloid:1265,8501265,8,2021-04-01,9999-12-31,La Chiésaz,,CHIZ,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Blonay - Saint-Légier,5892,St-Légier-La Chiésaz,,,TRAIN,,,true,true,8501265,,ch:1:sboid:100023,42,MVR-cev,MVR-cev,MVR-cev,MVR-cev,Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),,2557255.428,1146617.039,6.88213000031,46.46950999821,576.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13651,1264,85,ch:1:sloid:1264,8501264,1,2021-04-01,9999-12-31,St-Légier-Village,,STLV,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Blonay - Saint-Légier,5892,St-Légier-La Chiésaz,,,TRAIN,,,true,true,8501264,,ch:1:sboid:100023,42,MVR-cev,MVR-cev,MVR-cev,MVR-cev,Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),,2556829.587,1146787.946,6.87656999507,46.47101999971,553.2,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13657,1266,85,ch:1:sloid:1266,8501266,6,2021-04-01,9999-12-31,Château-de-Blonay,,CHBL,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Blonay - Saint-Légier,5892,Blonay,,,TRAIN,,,true,true,8501266,,ch:1:sboid:100023,42,MVR-cev,MVR-cev,MVR-cev,MVR-cev,Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),,2557993.409,1146482.882,6.89174999729,46.46834999771,613.8,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13666,1281,85,ch:1:sloid:1281,8501281,5,2021-04-01,9999-12-31,Blonay,,BLON,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Blonay - Saint-Légier,5892,Blonay,,,TRAIN,,,true,true,8501281,,ch:1:sboid:100023,42,MVR-cev,MVR-cev,MVR-cev,MVR-cev,Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),,2558313.187,1146184.949,6.89594000291,46.46568999527,619.7,2017-11-09 21:02:57,2024-04-08 09:26:06,VALIDATED
13667,1280,85,ch:1:sloid:1280,8501280,7,2021-04-01,9999-12-31,St-Légier-Gare,,STLE,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Blonay - Saint-Légier,5892,St-Légier-La Chiésaz,,,TRAIN,,,true,true,8501280,,ch:1:sboid:100023,42,MVR-cev,MVR-cev,MVR-cev,MVR-cev,Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),,2556472.819,1146736.046,6.87192999515,46.47052999791,533.1,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13670,1283,85,ch:1:sloid:1283,8501283,1,2021-04-01,9999-12-31,Tusinge,,TUS,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Blonay - Saint-Légier,5892,Blonay,,,TRAIN,,,true,true,8501283,,ch:1:sboid:100023,42,MVR-cev,MVR-cev,MVR-cev,MVR-cev,Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),,2558343.285,1147091.871,6.89625000078,46.47384999687,725.3,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13672,1282,85,ch:1:sloid:1282,8501282,3,2021-04-01,9999-12-31,Prélaz-sur-Blonay,,PRLZ,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Blonay - Saint-Légier,5892,Blonay,,,TRAIN,,,true,true,8501282,,ch:1:sboid:100023,42,MVR-cev,MVR-cev,MVR-cev,MVR-cev,Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),,2558464.34278,1146417.60195,6.89788683954,46.46779221318,661.4,2017-11-09 11:53:05,2026-02-10 07:43:01,VALIDATED
13673,1301,85,ch:1:sloid:1301,8501301,1,2021-04-01,9999-12-31,Territet,,TER,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Montreux,5886,Territet,,,TRAIN,,,true,true,8501301,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2560340.414,1141801.408,6.92270695101,46.42638156554,386.186,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13674,1285,85,ch:1:sloid:1285,8501285,6,2021-04-01,9999-12-31,Fayaux,,FAY,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Blonay - Saint-Légier,5892,Blonay,,,TRAIN,,,true,true,8501285,,ch:1:sboid:100023,42,MVR-cev,MVR-cev,MVR-cev,MVR-cev,Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),,2559214.36,1146655.678,6.90763000585,46.46997999961,968.3,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13675,1284,85,ch:1:sloid:1284,8501284,9,2021-04-01,9999-12-31,Les Chevalleyres,,CHEV,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Blonay - Saint-Légier,5892,Blonay,,,TRAIN,,,true,true,8501284,,ch:1:sboid:100023,42,MVR-cev,MVR-cev,MVR-cev,MVR-cev,Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),,2558488.238,1147284.301,6.89811999602,46.47559000215,773.6,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13676,1300,85,ch:1:sloid:1300,8501300,3,2021-04-01,9999-12-31,Montreux,,MX,true,true,true,ORDERLY,true,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Montreux,5886,Montreux,,,TRAIN,,,true,true,8501300,13003,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2559404.614,1142864.052,6.91044012131,46.43588434112,395.389,2017-11-09 21:02:58,2024-04-08 09:26:06,VALIDATED
13677,1287,85,ch:1:sloid:1287,8501287,2,2021-04-01,9999-12-31,Lally,,LAL,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Blonay - Saint-Légier,5892,Blonay,,,TRAIN,,,true,true,8501287,,ch:1:sboid:100023,42,MVR-cev,MVR-cev,MVR-cev,MVR-cev,Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),,2559712.798,1147678.395,6.91402999521,46.47920999587,1231.6,2017-11-09 21:40:30,2024-04-08 09:26:06,VALIDATED
13678,1286,85,ch:1:sloid:1286,8501286,4,2021-04-01,9999-12-31,Ondallaz-L'Alliaz,,OND,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Blonay - Saint-Légier,5892,Blonay,,,TRAIN,,,true,true,8501286,,ch:1:sboid:100023,42,MVR-cev,MVR-cev,MVR-cev,MVR-cev,Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),,2559702.914,1147005.896,6.91396000084,46.47315999518,1085.9,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13679,1303,85,ch:1:sloid:1303,8501303,7,2021-04-01,9999-12-31,Villeneuve VD,,VIL,true,true,true,ORDERLY,true,true,false,true,CH,Vaud,22,VD,Aigle,2221,Villeneuve (VD),5414,Villeneuve VD,,,TRAIN,PARK_AND_RAIL,,true,true,8501303,13037,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2560650.295,1138685.564,6.92700310805,46.39837150642,374.754,2017-11-09 21:03:00,2024-04-08 09:26:06,VALIDATED
13680,1306,85,ch:1:sloid:1306,8501306,0,2021-04-01,9999-12-31,Chamby-Musée,,CABM,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Montreux,5886,Chamby,,,TRAIN,,,true,true,8501306,,ch:1:sboid:100023,42,MVR-cev,MVR-cev,MVR-cev,MVR-cev,Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),,2559569.0,1144857.0,6.91240458301,46.45382169941,725.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13682,1302,85,ch:1:sloid:1302,8501302,9,2021-04-01,9999-12-31,Veytaux-Chillon,,VEY,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Veytaux,5891,Veytaux,,,TRAIN,,,true,true,8501302,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2560730.224,1140824.982,6.92786078229,46.41762119587,379.795,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13684,1288,85,ch:1:sloid:1288,8501288,0,2021-04-01,9999-12-31,Les Pléiades,,PLEI,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Blonay - Saint-Légier,5892,Blonay,,,TRAIN,,,true,true,8501288,,ch:1:sboid:100023,42,MVR-cev,MVR-cev,MVR-cev,MVR-cev,Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),Montreux-Vevey-Riviera (cev),,2559401.83,1148141.834,6.9099399964,46.48335999418,1347.6,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
13686,1304,85,ch:1:sloid:1304,8501304,5,2021-04-01,9999-12-31,Roche VD,,ROC,true,true,true,ORDERLY,true,true,false,true,CH,Vaud,22,VD,Aigle,2221,Roche (VD),5413,Roche VD,,,TRAIN,,,true,true,8501304,13045,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2560625.287,1134275.142,6.92705283746,46.35869637211,379.617,2017-11-09 21:03:03,2024-04-08 09:26:06,VALIDATED
13733,1375,85,ch:1:sloid:1375,8501375,5,2021-04-01,9999-12-31,Chernex,,CHER,true,true,true,ORDERLY,true,true,false,true,CH,Vaud,22,VD,Riviera-Pays-d'Enhaut,2230,Montreux,5886,Chernex,,,TRAIN,,,true,true,8501375,13755,ch:1:sboid:100045,64,MOB,MOB,MOB,MOB,Montreux-Oberland Bernois,Montreux-Oberland Bernois,Montreux-Oberland Bernois,Montreux-Oberland Bernois,,2559384.472,1143979.829,6.91008000638,46.44591999611,600.5,2017-11-09 21:03:13,2024-04-08 09:26:06,VALIDATED
