PL,Kołobrzeg,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,15.569649,54.18231,5100410,POST,input=5100025&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Kostrzyn,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,17.224689,52.39336,5101303,POST,input=5101819&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Krzyż,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,16.019364,52.877501,5102910,POST,input=5100030&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Opole Główne,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,17.926319,50.661456,5106060,POST,input=5100046&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Rzeszów Główny,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,22.006797,50.04311,5108266,POST,input=5100229&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Czechowice Dziedzice,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,19.004652,49.915103,5107600,POST,input=5100251&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Trzebiatów,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,15.276735,54.058645,5100214,POST,input=5100150&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Zebrzydowice,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,18.623698,49.87049,5107550,POST,input=5100264&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Wałbrzych Główny,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,16.278601,50.743909,5105510,POST,input=5100064&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Świnoujście,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,14.264199,53.903725,5100100,POST,input=5100059&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
