placeid,name,norm,trainline,joinkey,latitude,longitude
1463,GRIGNO,GRIGNO,,GRIGNO,46.015052,11.62476
1464,GRISIGNANO DI ZOCCO,GRISIGNANO DI ZOCCO,,GRISIGNANO DI ZOCCO,45.486433,11.710769
70,GRISOLIA S.MARIA,GRISOLIA SAN MARIA,GRISOLIA SANTA MARIA,GRISOLIA SANTA MARIA,39.7398,15.8212
1465,GRIZZANA,GRIZZANA,,GRIZZANA,44.258866,11.181313
1467,GROPELLO CAIROLI,GROPELLO CAIROLI,,GROPELLO CAIROLI,45.1732,8.99172
1468,GROSSETO,GROSSETO,,GROSSETO,42.767268,11.10655
1469,GROTTAGLIE,GROTTAGLIE,,GROTTAGLIE,40.529098,17.424402
1470,GROTTAMMARE,GROTTAMMARE,,GROTTAMMARE,42.993733,13.870346
1471,GROTTE,GROTTE,,GROTTE,37.409841,13.702697
1472,GROTTE S.STEFANO,GROTTE SAN STEFANO,,GROTTE SAN STEFANO,42.515138,12.169191
3166,GRUGLIASCO,GRUGLIASCO,,GRUGLIASCO,45.068273,7.599183
1473,GRUMELLO DEL MONTE,GRUMELLO DEL MONTE,,GRUMELLO DEL MONTE,45.634305,9.862676
1474,GRUMO APPULA,GRUMO APPULA,,GRUMO APPULA,41.009095,16.70629
1475,GUALDO TADINO,GUALDO TADINO,,GUALDO TADINO,43.233493,12.7671
71,GUARDAVALLE,GUARDAVALLE,,GUARDAVALLE,38.480249,16.579075
72,GUARDIA PIEMONTESE TERME,GUARDIA PIEMONTESE TERME,,GUARDIA PIEMONTESE TERME,39.4643,15.9795
1384,GUARDIA MANGANO S.VENERINA,GUARDIA MANGANO SAN VENERINA,GUARDIA MANGANO SANTA VENERINA,GUARDIA MANGANO SANTA VENERINA,37.661667,15.169167
1481,GUIDONIA-MONTECELIO-S.ANGELO,GUIDONIA MONTECELIO SAN ANGELO,GUIDONIA MONTECELIO SANT ANGELO,GUIDONIA MONTECELIO SANT ANGELO,41.9936,12.7254
1482,HONE-BARD,HONE BARD,,HONE BARD,45.613873,7.741492
1483,IGEA MARINA,IGEA MARINA,,IGEA MARINA,44.130653,12.482852
1484,IGLESIAS,IGLESIAS,,IGLESIAS,39.310826,8.539203
1485,IL NETO,IL NETO,,IL NETO,43.839726,11.182733
1487,IMOLA,IMOLA,,IMOLA,44.359365,11.718787
4501,IMPERIA,IMPERIA,,IMPERIA,43.896875,8.03134
1488,INCISA,INCISA,,INCISA,43.656112,11.452679
1489,INCISA SCAPACCINO,INCISA SCAPACCINO,,INCISA SCAPACCINO,44.8007,8.38759
1490,INCORONATA,INCORONATA,,INCORONATA,41.408063,15.650651
1492,INDUNO OLONA,INDUNO OLONA,,INDUNO OLONA,45.8464,8.83832
1497,ISERNIA,ISERNIA,,ISERNIA,41.597133,14.235587
73,PM ISOLA CAPO RIZZUTO,PM ISOLA CAPO RIZZUTO,ISOLA CAPO RIZZUTO,ISOLA CAPO RIZZUTO,39.043056,17.071389
1502,ISOLA LIRI,ISOLA LIRI,,ISOLA LIRI,41.680157,13.580255
274,ISOLA DEL CANTONE,ISOLA DEL CANTONE,,ISOLA DEL CANTONE,44.645842,8.957346
1501,ISOLA DELLA SCALA,ISOLA DELLA SCALA,,ISOLA DELLA SCALA,45.269316,11.013466
1500,ISOLA DELLE FEMMINE,ISOLA DELLE FEMMINE,,ISOLA DELLE FEMMINE,38.194725,13.250261
1499,ISOLA D`ASTI,ISOLA D ASTI,,ISOLA D ASTI,44.830278,8.175
1504,ISPICA,ISPICA,,ISPICA,36.778043,14.914362
1505,PM ISPRA,PM ISPRA,ISPRA,ISPRA,45.811546,8.620987
1506,ISTRANA,ISTRANA,,ISTRANA,45.676528,12.10277
1507,ITRI,ITRI,,ITRI,41.271328,13.54553
1508,IVREA,IVREA,,IVREA,45.461461,7.876393
1509,JESI,JESI,,JESI,43.520384,13.251969
74,JOPPOLO,JOPPOLO,,JOPPOLO,38.580767,15.897144
4043,LA RUSTICA CITTA',LA RUSTICA CITTA,,LA RUSTICA CITTA,41.910092,12.609501
1516,LA SALLE,LA SALLE,,LA SALLE,45.744702,7.061889
275,LA SPEZIA CENTRALE,LA SPEZIA CENTRALE,,LA SPEZIA CENTRALE,44.111685,9.813676
1517,LA SPEZIA MIGLIARINA,LA SPEZIA MIGLIARINA,,LA SPEZIA MIGLIARINA,44.123309,9.839844
1519,LA STORTA,LA STORTA,LA STORTA FORMELLO,LA STORTA FORMELLO,42.001667,12.381389
1521,LABRO MOGGIO,LABRO MOGGIO,,LABRO MOGGIO,42.505906,12.746128
1071,LADISPOLI-CERVETERI,LADISPOLI CERVETERI,,LADISPOLI CERVETERI,41.9534,12.0815
276,LAIGUEGLIA,LAIGUEGLIA,,LAIGUEGLIA,43.981216,8.15869
1525,LAIVES,LAIVES,LAIVES LEIFERS,LAIVES LEIFERS,46.434167,11.323333
1526,LAMA,LAMA,,LAMA,45.043687,11.913296
1527,LAMA DI RENO,LAMA DI RENO,,LAMA DI RENO,44.3629,11.2145
1528,LAMBRINIA,LAMBRINIA,,LAMBRINIA,45.1644,9.52744
75,LAMEZIA TERME CENTRALE,LAMEZIA TERME CENTRALE,,LAMEZIA TERME CENTRALE,38.921161,16.25602
76,LAMEZIA TERME NICASTRO,LAMEZIA TERME NICASTRO,,LAMEZIA TERME NICASTRO,38.967078,16.320032
77,LAMEZIA TERME SAMBIASE,LAMEZIA TERME SAMBIASE,,LAMEZIA TERME SAMBIASE,38.960174,16.284993
1529,LANA-POSTAL,LANA POSTAL,LANA POSTAL LANA BURGSTALL,LANA POSTAL LANA BURGSTALL,46.607828,11.182661
1530,LANCENIGO,LANCENIGO,,LANCENIGO,45.710111,12.265745
1531,LANUVIO,LANUVIO,,LANUVIO,41.673748,12.689874
1532,LANZARA FIMIANI,LANZARA FIMIANI,,LANZARA FIMIANI,40.769676,14.681191
5044,LANZO TORINESE,LANZO TORINESE,,LANZO TORINESE,45.272682,7.480145
1534,LARINO,LARINO,,LARINO,41.799318,14.91883
4031,LASTRA A SIGNA,LASTRA A SIGNA,,LASTRA A SIGNA,43.769232,11.102388
1537,LATERINA,LATERINA,,LATERINA,43.496482,11.660609
1538,LATIANO,LATIANO,,LATIANO,40.557953,17.717711
1539,LATINA,LATINA,,LATINA,41.538182,12.946291
1540,LATISANA LIGNANO-BIBIONE,LATISANA LIGNANO BIBIONE,,LATISANA LIGNANO BIBIONE,45.777773,13.001188
1541,LAURIANO,LAURIANO,,LAURIANO,45.160556,7.998333
277,LAVAGNA,LAVAGNA,,LAVAGNA,44.305637,9.346363
1542,LAVENO MOMBELLO,LAVENO MOMBELLO,,LAVENO MOMBELLO,45.900179,8.623774
1543,LAVEZZOLA,LAVEZZOLA,,LAVEZZOLA,44.559312,11.880341
1545,LAVIS,LAVIS,,LAVIS,46.148309,11.095906
3449,LE CURE,LE CURE,,LE CURE,43.786618,11.268212
3534,LE PIAGGE,LE PIAGGE,,LE PIAGGE,43.7899,11.1715
1549,LECCE,LECCE,LECCE CITTA,LECCE CITTA,40.345799,18.165815
1550,LECCO,LECCO,,LECCO,45.856465,9.393556
1551,LECCO MAGGIANICO,LECCO MAGGIANICO,,LECCO MAGGIANICO,45.8309,9.41198
1552,LEGGIUNO MONVALLE,LEGGIUNO MONVALLE,,LEGGIUNO MONVALLE,45.86745,8.629087
1553,LEGNAGO,LEGNAGO,,LEGNAGO,45.18907,11.304681
1554,LEGNANO,LEGNANO,,LEGNANO,45.593458,8.910638
1555,LENDINARA,LENDINARA,,LENDINARA,45.081945,11.591239
1557,LENTINI,LENTINI,,LENTINI,37.300963,14.997539
1558,LENTINI DIRAMAZIONE,LENTINI DIRAMAZIONE,,LENTINI DIRAMAZIONE,37.34003,14.981485
2154,LEONFORTE-PIRATO,LEONFORTE PIRATO,,LEONFORTE PIRATO,37.606525,14.376124
1561,LERINO,LERINO,,LERINO,45.518704,11.635646
1562,LESA,LESA,,LESA,45.825785,8.559025
1563,LESEGNO,LESEGNO,,LESEGNO,44.385865,7.942697
1565,LESMO,LESMO,,LESMO,45.6447,9.30925
1566,LETOJANNI,LETOJANNI,,LETOJANNI,37.877469,15.303047
1567,LEVADA,LEVADA,,LEVADA,45.85037,12.006568
278,LEVANTO,LEVANTO,,LEVANTO,44.174107,9.616138
895,LEVATA,LEVATA,,LEVATA,45.123179,10.759494
3595,LEVATE,LEVATE,,LEVATE,45.6252,9.62908
1568,LEVICO TERME,LEVICO TERME,,LEVICO TERME,46.005731,11.304933
1572,LICATA,LICATA,,LICATA,37.105987,13.938278
1573,LIDO DI CLASSE-LIDO DI SAVIO,LIDO DI CLASSE LIDO DI SAVIO,,LIDO DI CLASSE LIDO DI SAVIO,44.3144,12.2926
1575,LIERNA,LIERNA,,LIERNA,45.9151,9.32187
1576,LIMONE,LIMONE,,LIMONE,44.203627,7.577915
1580,LISON,LISON,,LISON,45.751667,12.759167
1581,LISSONE-MUGGIO',LISSONE MUGGIO,,LISSONE MUGGIO,45.606034,9.235337
1582,LIVORNO CENTRALE,LIVORNO CENTRALE,,LIVORNO CENTRALE,43.553986,10.336624
1570,LIVORNO FERRARIS,LIVORNO FERRARIS,,LIVORNO FERRARIS,45.283295,8.073625
279,LOANO,LOANO,,LOANO,44.122455,8.254452
1583,LOCATE TRIULZI,LOCATE TRIULZI,,LOCATE TRIULZI,45.3597,9.22148
78,LOCRI,LOCRI,,LOCRI,38.233325,16.264623
1584,LODI,LODI,,LODI,45.309103,9.497516
1585,LOMELLO,LOMELLO,,LOMELLO,45.1174,8.79912
1586,LONATO,LONATO,,LONATO,45.457155,10.486716
1587,LONGARONE ZOLDO,LONGARONE ZOLDO,,LONGARONE ZOLDO,46.267541,12.301881
79,LONGOBARDI,LONGOBARDI,,LONGOBARDI,39.209643,16.061314
1588,LONIGO,LONIGO,,LONIGO,45.413252,11.34506
1589,LOREO,LOREO,,LOREO,45.059562,12.191665
1590,LORETO,LORETO,,LORETO,43.448353,13.620392
1591,LUCCA,LUCCA,,LUCCA,43.837173,10.506142
1592,LUGO,LUGO,,LUGO,44.4145,11.9145
1593,LUINO,LUINO,,LUINO,45.995483,8.73578
1594,LUMIGNACCO,LUMIGNACCO,,LUMIGNACCO,45.99898,13.250845
1596,PIZZALE-LUNGAVILLA,PIZZALE LUNGAVILLA,LUNGAVILLA,LUNGAVILLA,45.050312,9.069288
1597,LUNGHEZZA,LUNGHEZZA,,LUNGHEZZA,41.923819,12.667553
1600,LUSERNA S. GIOVANNI,LUSERNA SAN GIOVANNI,,LUSERNA SAN GIOVANNI,44.8158,7.24765
1510,L'AQUILA,L AQUILA,,L AQUILA,42.351085,13.384902
1602,MACCARESE-FREGENE,MACCARESE FREGENE,,MACCARESE FREGENE,41.87908,12.237447
1603,MACERATA,MACERATA,,MACERATA,43.293263,13.455503
3206,MACERATA UNIVERSITA',MACERATA UNIVERSITA,,MACERATA UNIVERSITA,43.288155,13.472047
3576,MACERATA FONTESCODELLA,MACERATA FONTESCODELLA,,MACERATA FONTESCODELLA,43.292222,13.440556
1604,MACHERIO-CANONICA,MACHERIO CANONICA,,MACHERIO CANONICA,45.6456,9.28686
1605,MACHERIO SOVICO,MACHERIO SOVICO,,MACHERIO SOVICO,45.6424,9.26689
1606,MACOMER,MACOMER,,MACOMER,40.268644,8.772698
1608,MADDALONI INFERIORE,MADDALONI INFERIORE,,MADDALONI INFERIORE,41.035954,14.380817
3372,MADIGNANO,MADIGNANO,,MADIGNANO,45.3436,9.73043
1614,MADONNA DEL PILONE,MADONNA DEL PILONE,,MADONNA DEL PILONE,44.695472,7.747595
1617,MAERNE DI MARTELLAGO,MAERNE DI MARTELLAGO,,MAERNE DI MARTELLAGO,45.51483,12.150665
1618,MAGENTA,MAGENTA,,MAGENTA,45.468212,8.88074
1619,MAGIONE,MAGIONE,,MAGIONE,43.13756,12.202182
1620,MAGLIANA,MAGLIANA,,MAGLIANA,41.834358,12.431011
1621,MAGLIANO CRAVA MOROZZO,MAGLIANO CRAVA MOROZZO,,MAGLIANO CRAVA MOROZZO,44.445877,7.777431
1623,MAGRE'-CORTACCIA,MAGRE CORTACCIA,MAGRE CORTACCIA MARGREID KURTATSCH,MAGRE CORTACCIA MARGREID KURTATSCH,46.288046,11.232632
1626,MALEO,MALEO,,MALEO,45.1701,9.75527
1628,MALTIGNANO DEL TRONTO,MALTIGNANO DEL TRONTO,MALTIGNANO,MALTIGNANO,42.844908,13.664655
280,MANAROLA,MANAROLA,,MANAROLA,44.10489,9.729249
80,MANDATORICCIO CAMPANA,MANDATORICCIO CAMPANA,,MANDATORICCIO CAMPANA,39.52529,16.893086
1632,MANDELLO DEL LARIO,MANDELLO DEL LARIO,,MANDELLO DEL LARIO,45.9151,9.32187
1634,MANERBIO,MANERBIO,,MANERBIO,45.353995,10.131139
1635,MANFREDONIA,MANFREDONIA,,MANFREDONIA,41.623103,15.908093
1636,MANIAGO,MANIAGO,,MANIAGO,46.170026,12.714558
1637,MANOPPELLO,MANOPPELLO,,MANOPPELLO,42.306013,14.061097
1638,MANTA,MANTA,,MANTA,44.620556,7.494167
1639,MANTOVA,MANTOVA,,MANTOVA,45.158875,10.783405
1744,MANTOVA FRASSINE,MANTOVA FRASSINE,,MANTOVA FRASSINE,45.150542,10.831093
1640,MANZANO,MANZANO,,MANZANO,45.987995,13.375472
1641,MANZIANA-CANALE MONTERANO,MANZIANA CANALE MONTERANO,,MANZIANA CANALE MONTERANO,42.125195,12.134385
1643,MARANO TICINO,MARANO TICINO,,MARANO TICINO,45.629424,8.626471
1642,MARANO VICENTINO,MARANO VICENTINO,,MARANO VICENTINO,45.706875,11.424525
81,MARATEA,MARATEA,,MARATEA,39.994833,15.710141
1644,MARAUSA,MARAUSA,,MARAUSA,37.926469,12.504148
1645,MARCARIA,MARCARIA,,MARCARIA,45.1244,10.5337
2026,MARCELLINA-PALOMBARA,MARCELLINA PALOMBARA,,MARCELLINA PALOMBARA,41.9997,12.7912
82,MARCELLINA-VERBICARO-ORSOMARSO,MARCELLINA VERBICARO ORSOMARSO,,MARCELLINA VERBICARO ORSOMARSO,39.767145,15.822587
83,MARCELLINARA,MARCELLINARA,,MARCELLINARA,38.923056,16.466667
1647,MARCIANISE,MARCIANISE,,MARCIANISE,41.035703,14.287796
554,MARCONI,MARCONI,MARCONIA,MARCONIA,40.316952,16.752207
2313,MAREDOLCE,MAREDOLCE,,MAREDOLCE,38.09783,13.383499
1649,MARGARITA,MARGARITA,,MARGARITA,44.38,7.685556
1650,MARIANOPOLI,MARIANOPOLI,,MARIANOPOLI,37.622984,13.89868
1652,MARINA DI CERVETERI,MARINA DI CERVETERI,,MARINA DI CERVETERI,41.979525,12.047558
85,MARINA DI MARATEA,MARINA DI MARATEA,,MARINA DI MARATEA,39.959146,15.736489
86,MARINA DI S.LORENZO,MARINA DI SAN LORENZO,,MARINA DI SAN LORENZO,37.91979,15.826453
1653,MARINELLA,MARINELLA,,MARINELLA,40.999179,9.554202
1655,MARINO LAZIALE,MARINO LAZIALE,,MARINO LAZIALE,41.768926,12.656056
1654,MARINO DEL TRONTO-FOLIGNANO,MARINO DEL TRONTO FOLIGNANO,,MARINO DEL TRONTO FOLIGNANO,42.844269,13.633013
1658,MARMORE,MARMORE,,MARMORE,42.547652,12.715583
1659,MAROTTA-MONDOLFO,MAROTTA MONDOLFO,,MAROTTA MONDOLFO,43.7697,13.137285
1660,MARRADI-PALAZZUOLO SUL SENIO,MARRADI PALAZZUOLO SUL SENIO,,MARRADI PALAZZUOLO SUL SENIO,44.0797,11.6192
1661,MARRUBIU-TERRALBA-ARBOREA,MARRUBIU TERRALBA ARBOREA,,MARRUBIU TERRALBA ARBOREA,39.752978,8.641141
1662,MARSALA,MARSALA,,MARSALA,37.793536,12.44312
5445,MARSCIANO,MARSCIANO,,MARSCIANO,42.902745,12.349674
1664,MARZABOTTO,MARZABOTTO,,MARZABOTTO,44.341333,11.207355
1666,MARZOCCA,MARZOCCA,,MARZOCCA,43.67712,13.288304
1667,MASCALI,MASCALI,,MASCALI,37.755179,15.190214
1670,MASSA CENTRO,MASSA CENTRO,,MASSA CENTRO,44.023645,10.136362
5452,MASSA MARTANA,MASSA MARTANA,,MASSA MARTANA,42.7262,12.5404
1673,MASSAFRA,MASSAFRA,,MASSAFRA,40.583051,17.107991
1674,MASSALOMBARDA,MASSALOMBARDA,,MASSALOMBARDA,44.448871,11.827871
1675,MASSAROSA BOZZANO,MASSAROSA BOZZANO,,MASSAROSA BOZZANO,43.859089,10.34608
1677,MATELICA,MATELICA,,MATELICA,43.253998,13.015094
5042,MATHI,MATHI,,MATHI,45.2556,7.5411
1679,MATRICE-MONTAGANO-S.GIOVANNI IN GALDO,MATRICE MONTAGANO SAN GIOVANNI IN GALDO,,MATRICE MONTAGANO SAN GIOVANNI IN GALDO,41.62197,14.699655
1681,MAZARA DEL VALLO,MAZARA DEL VALLO,,MAZARA DEL VALLO,37.65272,12.594525
2067,PC MEANA,PC MEANA,MEANA,MEANA,45.123305,7.057898
1682,MEDE,MEDE,,MEDE,45.0951,8.74251
1683,MEDESANO,MEDESANO,,MEDESANO,44.749425,10.139994
1684,MEDUNO,MEDUNO,,MEDUNO,46.200895,12.802661
1686,MEINA,MEINA,,MEINA,45.79434,8.534997
1687,MELANO MARISCHIO,MELANO MARISCHIO,,MELANO MARISCHIO,43.345049,12.860075
282,MELE,MELE,,MELE,44.472764,8.733991
1688,MELEGNANO,MELEGNANO,,MELEGNANO,45.356377,9.319233
1689,MELFI,MELFI,,MELFI,40.989885,15.646902
87,MELITO DI PORTO SALVO,MELITO DI PORTO SALVO,,MELITO DI PORTO SALVO,37.9169,15.7814
1690,MELZO,MELZO,,MELZO,45.5021,9.4192
1691,MEOLO,MEOLO,,MEOLO,45.613693,12.454545
1692,MERANA,MERANA,,MERANA,44.519463,8.29832
1693,MERANO,MERANO,MERANO MAIA BASSA MERAN UNTERMAIS,MERANO MAIA BASSA MERAN UNTERMAIS,46.655687,11.148853
1694,MERANO-MAIA BASSA,MERANO MAIA BASSA,MERANO MAIA BASSA MERAN UNTERMAIS,MERANO MAIA BASSA MERAN UNTERMAIS,46.655687,11.148853
1695,MERCATO S.SEVERINO,MERCATO SAN SEVERINO,,MERCATO SAN SEVERINO,40.783124,14.759631
1696,MERCENASCO,MERCENASCO,,MERCENASCO,45.353635,7.885984
1697,MERGOZZO,MERGOZZO,,MERGOZZO,45.961351,8.441005
1699,MESAGNE,MESAGNE,,MESAGNE,40.563158,17.801967
1700,MESSINA CENTRALE,MESSINA CENTRALE,,MESSINA CENTRALE,38.18454,15.561792
1703,MESTRINO,MESTRINO,,MESTRINO,45.457829,11.77399
88,METAPONTO,METAPONTO,,METAPONTO,40.368577,16.815005
1704,MEZZANI RONDANI,MEZZANI RONDANI,,MEZZANI RONDANI,44.9667,10.3987
1705,MEZZANO,MEZZANO,,MEZZANO,44.462391,12.09877
1706,MEZZOCORONA,MEZZOCORONA,,MEZZOCORONA,46.207269,11.12842
1727,MIGNANO MONTE LUNGO,MIGNANO MONTE LUNGO,,MIGNANO MONTE LUNGO,41.407541,13.986649
1728,MILANO CENTRALE,MILANO CENTRALE,,MILANO CENTRALE,45.487143,9.204828
1708,MILANO CERTOSA,MILANO CERTOSA,,MILANO CERTOSA,45.506497,9.135818
3169,MILANO FORLANINI,MILANO FORLANINI,,MILANO FORLANINI,45.463706,9.237035
1711,MILANO GRECO PIRELLI,MILANO GRECO PIRELLI,,MILANO GRECO PIRELLI,45.512888,9.214491
1712,MILANO LAMBRATE,MILANO LAMBRATE,,MILANO LAMBRATE,45.485066,9.237225
1715,MILANO PORTA GARIBALDI,MILANO PORTA GARIBALDI,,MILANO PORTA GARIBALDI,45.484437,9.187299
1716,MILANO PORTA GENOVA,MILANO PORTA GENOVA,,MILANO PORTA GENOVA,45.4533,9.16957
1718,MILANO PORTA VITTORIA,MILANO PORTA VITTORIA,,MILANO PORTA VITTORIA,45.4595,9.22401
1720,MILANO ROGOREDO,MILANO ROGOREDO,,MILANO ROGOREDO,45.433666,9.239014
58,MILANO ROMOLO,MILANO ROMOLO,,MILANO ROMOLO,45.4433,9.16754
1721,MILANO S.CRISTOFORO,MILANO SAN CRISTOFORO,,MILANO SAN CRISTOFORO,45.4425,9.13017
3251,MILANO TIBALDI UNIVERSITA' BOCCONI,MILANO TIBALDI UNIVERSITA BOCCONI,MILANO TIBALDI,MILANO TIBALDI,45.444734,9.187284
1729,MILAZZO,MILAZZO,,MILAZZO,38.197844,15.258092
89,MILETO,MILETO,,MILETO,38.57736,16.059912
3152,MILI MARINA,MILI MARINA,,MILI MARINA,38.123773,15.517673
1730,MILITELLO,MILITELLO,,MILITELLO,37.275371,14.779839
1735,MINERVINO MURGE,MINERVINO MURGE,,MINERVINO MURGE,41.078294,16.070159
1736,MINTURNO-SCAURI,MINTURNO SCAURI,,MINTURNO SCAURI,41.257583,13.720855
1737,MINUCCIANO-PIEVE-CASOLA,MINUCCIANO PIEVE CASOLA,,MINUCCIANO PIEVE CASOLA,44.194458,10.193839
1738,MIRA MIRANO,MIRA MIRANO,,MIRA MIRANO,45.462989,12.119095
1739,MIRADOLO TERME,MIRADOLO TERME,,MIRADOLO TERME,45.162,9.45005
1741,MIRANDOLA,MIRANDOLA,,MIRANDOLA,44.891679,11.111691
90,MIRTO CROSIA,MIRTO CROSIA,,MIRTO CROSIA,39.60471,16.777296
1743,MISANO ADRIATICO,MISANO ADRIATICO,,MISANO ADRIATICO,43.977279,12.697514
1747,MODENA,MODENA,,MODENA,44.654616,10.929948
1748,MODICA,MODICA,,MODICA,36.85295,14.754166
3197,MODUGNO,MODUGNO,MODUGNO A L,MODUGNO A L,41.086461,16.779385
1753,MOGLIANO VENETO,MOGLIANO VENETO,,MOGLIANO VENETO,45.561906,12.232835
1754,MOIANA,MOIANA,,MOIANA,45.7872,9.25568
5076,MOIMACCO,MOIMACCO,,MOIMACCO,46.0886,13.3732
1756,MOLA DI BARI,MOLA DI BARI,,MOLA DI BARI,41.057376,17.081032
284,MOLARE,MOLARE,,MOLARE,44.622138,8.609967
1757,MOLFETTA,MOLFETTA,,MOLFETTA,41.196124,16.596918
1758,MOLINA-CASTELVECCHIO SUBEQUO,MOLINA CASTELVECCHIO SUBEQUO,,MOLINA CASTELVECCHIO SUBEQUO,42.143353,13.739787
1760,MOLINO DEL PALLONE,MOLINO DEL PALLONE,,MOLINO DEL PALLONE,44.100188,10.961248
1761,MOLTENO,MOLTENO,,MOLTENO,45.7808,9.3017
1762,MOMBALDONE-ROCCAVERANO,MOMBALDONE ROCCAVERANO,,MOMBALDONE ROCCAVERANO,44.569839,8.332622
1763,MOMBARUZZO,MOMBARUZZO,,MOMBARUZZO,44.762415,8.440951
1764,MOMO,MOMO,,MOMO,45.574743,8.556966
91,MONASTERACE-STILO,MONASTERACE STILO,,MONASTERACE STILO,38.437541,16.574634
1765,MONCALIERI,MONCALIERI,,MONCALIERI,44.998004,7.678055
2637,MONCALIERI SANGONE,MONCALIERI SANGONE,,MONCALIERI SANGONE,45.0004,7.66808
1769,MONDOVI`,MONDOVI,,MONDOVI,44.398316,7.816273
285,MONEGLIA,MONEGLIA,,MONEGLIA,44.242407,9.487017
1770,MONFALCONE,MONFALCONE,,MONFALCONE,45.807393,13.543238
1771,MONGARDINO,MONGARDINO,,MONGARDINO,44.841646,8.207591
92,MONGRASSANO-CERVICATI,MONGRASSANO CERVICATI,,MONGRASSANO CERVICATI,39.538819,16.222625
1773,MONGUELFO-VALLE DI CASIES,MONGUELFO VALLE DI CASIES,MONGUELFO CASIES WELSBERG GSIES,MONGUELFO CASIES WELSBERG GSIES,46.752778,12.106944
1774,MONOPOLI,MONOPOLI,,MONOPOLI,40.952148,17.292611
1776,MONSELICE,MONSELICE,,MONSELICE,45.246196,11.747813
1777,MONTAGNANA,MONTAGNANA,,MONTAGNANA,45.228209,11.459907
1778,MONTAGUTO PANNI,MONTAGUTO PANNI,,MONTAGUTO PANNI,41.235389,15.235142
1779,MONTALE AGLIANA,MONTALE AGLIANA,,MONTALE AGLIANA,43.912844,11.008432
1781,MONTALTO DI CASTRO,MONTALTO DI CASTRO,,MONTALTO DI CASTRO,42.334635,11.595167
93,PM MONTALTO ROSE,PM MONTALTO ROSE,MONTALTO ROSE,MONTALTO ROSE,39.406944,16.246944
1784,MONTANARO,MONTANARO,,MONTANARO,45.232739,7.858486
1787,MONTE ANTICO,MONTE ANTICO,,MONTE ANTICO,42.981418,11.359668
94,MONTEGIORDANO,MONTEGIORDANO,MONTE GIORDANO,MONTE GIORDANO,40.040777,16.59779
1790,MONTE S.BIAGIO-TERRACINA MARE,MONTE SAN BIAGIO TERRACINA MARE,MONTE SAN BIAGIO,MONTE SAN BIAGIO,41.345929,13.347039
1791,MONTEBELLO,MONTEBELLO,,MONTEBELLO,45.452445,11.390842
1792,MONTEBELLUNA,MONTEBELLUNA,,MONTEBELLUNA,45.776344,12.053842
1793,MONTECALVO-BUONALBERGO-CASALBORE,MONTECALVO BUONALBERGO CASALBORE,,MONTECALVO BUONALBERGO CASALBORE,41.215793,15.028247
1794,MONTECARLO S.SALVATORE,MONTECARLO SAN SALVATORE,,MONTECARLO SAN SALVATORE,43.850854,10.68536
1795,MONTECAROTTO-CASTELBELLINO,MONTECAROTTO CASTELBELLINO,,MONTECAROTTO CASTELBELLINO,43.499997,13.148216
5455,MONTECASTRILLI,MONTECASTRILLI,,MONTECASTRILLI,42.6569,12.536
1796,MONTECATINI CENTRO,MONTECATINI CENTRO,,MONTECATINI CENTRO,43.881319,10.770371
1797,MONTECATINI TERME-MONSUMMANO,MONTECATINI TERME MONSUMMANO,,MONTECATINI TERME MONSUMMANO,43.879359,10.780754
1799,MONTECHIARO DENICE,MONTECHIARO DENICE,,MONTECHIARO DENICE,44.600825,8.352165
1798,MONTECHIARO D`ASTI,MONTECHIARO D ASTI,,MONTECHIARO D ASTI,44.999444,8.109444
1800,MONTECORVINO,MONTECORVINO,,MONTECORVINO,40.6165,14.947074
1801,MONTECOSARO,MONTECOSARO,,MONTECOSARO,43.289316,13.64638
1803,MONTEFIASCONE,MONTEFIASCONE,,MONTEFIASCONE,42.520262,12.050507
1804,MONTEFREDANE,MONTEFREDANE,,MONTEFREDANE,40.962395,14.810959
1805,MONTEGROSSO,MONTEGROSSO,,MONTEGROSSO,44.818633,8.23909
1808,MONTELLO GORLAGO,MONTELLO GORLAGO,,MONTELLO GORLAGO,45.670397,9.807977
1809,MONTELUPO CAPRAIA,MONTELUPO CAPRAIA,,MONTELUPO CAPRAIA,43.733617,11.019094
1810,MONTEMAGGIORE BELSITO,MONTEMAGGIORE BELSITO,,MONTEMAGGIORE BELSITO,37.858339,13.692162
1812,MONTEMARCIANO,MONTEMARCIANO,,MONTEMARCIANO,43.651267,13.346617
1814,MONTENERO PETACCIATO,MONTENERO PETACCIATO,,MONTENERO PETACCIATO,42.033397,14.850602
95,MONTEPAONE-MONTAURO,MONTEPAONE MONTAURO,,MONTEPAONE MONTAURO,38.728765,16.541931
1816,MONTEPESCALI,MONTEPESCALI,,MONTEPESCALI,42.869385,11.068993
1817,MONTEPRANDONE,MONTEPRANDONE,,MONTEPRANDONE,42.894061,13.849896
1818,MONTEPULCIANO,MONTEPULCIANO,,MONTEPULCIANO,43.13516,11.856789
1819,MONTEREALE VALCELLINA,MONTEREALE VALCELLINA,,MONTEREALE VALCELLINA,46.148165,12.658816
1821,MONTERONI D'ARBIA,MONTERONI D ARBIA,,MONTERONI D ARBIA,43.230257,11.419689
286,MONTEROSSO,MONTEROSSO,,MONTEROSSO,44.145925,9.649111
1823,MONTEROSSO MARCHE,MONTEROSSO MARCHE,,MONTEROSSO MARCHE,43.46252,12.818168
