"country","name","url","lon","lat","h3","population"
"IT","Il Neto","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1485&arrivals=False",11.182733,43.839726,613028454627016703,6142
"IT","Ilci-Pian Dei Mori","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=5447&arrivals=False",\N,\N,\N,0
"GB","Ilford","https://www.realtimetrains.co.uk/search/simple/gb-nr:IFD",0.068699,51.559078,612934742217588735,5309
"GB","Ilkeston","https://www.realtimetrains.co.uk/search/simple/gb-nr:ILN",\N,\N,\N,0
"GB","Ilkley","https://www.realtimetrains.co.uk/search/simple/gb-nr:ILK",-1.821799,53.925304,612933943877959679,2950
"FR","Ille-sur-Têt","https://www.garesetconnexions.sncf/fr/gares-services/ille-tet/horaires#main-content",2.6242863,42.6682396,613499110441353215,1210
"FR","Illfurth","https://www.garesetconnexions.sncf/fr/gares-services/illfurth/horaires#main-content",7.2685712,47.6764322,613043730598854655,521
"FR","Illiers-Combray","https://www.garesetconnexions.sncf/fr/gares-services/illiers-combray/horaires#main-content",1.2448744999999999,48.303937,613047421043212287,220
"IT","Imola","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1487&arrivals=False",11.718787,44.359365,613028330895048703,2136
"IT","Imperia","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=4501&arrivals=False",8.03134,43.896875,613029725408854015,2467
"GB","Imperial Wharf","https://www.realtimetrains.co.uk/search/simple/gb-nr:IMW",\N,\N,\N,0
"FR","Imphy","https://www.garesetconnexions.sncf/fr/gares-services/imphy/horaires#main-content",3.2597113,46.9333537,613045113297305599,657
"GB","Ince","https://www.realtimetrains.co.uk/search/simple/gb-nr:INC",-2.611865,53.538975,612934969714540543,2212
"GB","Ince & Elton","https://www.realtimetrains.co.uk/search/simple/gb-nr:INE",-2.816234,53.276736,612934933242970111,173
"IT","Incisa","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1488&arrivals=False",11.452679,43.656112,613028451093315583,869
"IT","Incisa Scapaccino","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1489&arrivals=False",8.38759,44.8007,613045616393584639,130
"IT","Incoronata","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1490&arrivals=False",15.650651,41.408063,613027118913159167,19
"IT","Induno Olona","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1492&arrivals=False",8.83832,45.8464,613045724203974655,753
"GB","Ingatestone","https://www.realtimetrains.co.uk/search/simple/gb-nr:INT",0.384556,51.667301,612934744323129343,1550
"FR","Ingersheim - Cité Scolaire","https://www.garesetconnexions.sncf/fr/gares-services/ingersheim-cite-scolaire/horaires#main-content",7.29823,48.08883,613043716719902719,116
"FR","Ingrandes sur Vienne","https://www.garesetconnexions.sncf/fr/gares-services/ingrandes-vienne/horaires#main-content",0.5691164,46.8746283,612919210655350783,58
"FR","Ingrandes-Le Fresne-sur-Loire","https://www.garesetconnexions.sncf/fr/gares-services/ingrandes-fresne-loire/horaires#main-content",-0.9210198,47.4056382,612919376198238207,364
"FR","Ingwiller","https://www.garesetconnexions.sncf/fr/gares-services/ingwiller/horaires#main-content",7.477155,48.8723277,613044049495982079,1114
"GB","Insch","https://www.realtimetrains.co.uk/search/simple/gb-nr:INS",-2.616279,57.33749,612937515566891007,995
"FR","Invalides","https://www.garesetconnexions.sncf/fr/gares-services/invalides/horaires#main-content",2.3150151,48.8619133,613047304342994943,9347
"GB","Invergordon","https://www.realtimetrains.co.uk/search/simple/gb-nr:IGD",-4.175563,57.688587,612932339430850559,726
"GB","Invergowrie","https://www.realtimetrains.co.uk/search/simple/gb-nr:ING",-3.057897,56.456795,612937224845000703,635
"GB","Inverkeithing","https://www.realtimetrains.co.uk/search/simple/gb-nr:INK",-3.39621,56.034725,612937218836660223,737
"GB","Inverkip","https://www.realtimetrains.co.uk/search/simple/gb-nr:INP",-4.873089,55.905781,612929988401823743,1221
"GB","Inverness","https://www.realtimetrains.co.uk/search/simple/gb-nr:INV",-4.223199,57.480194,612932337929289727,2066
"GB","Inverness Airport","https://www.realtimetrains.co.uk/search/simple/gb-nr:IVA",\N,\N,\N,0
"GB","Invershin","https://www.realtimetrains.co.uk/search/simple/gb-nr:INH",-4.399288,57.925362,612932326237667327,12
"GB","Inverurie","https://www.realtimetrains.co.uk/search/simple/gb-nr:INR",-2.373224,57.286343,612937499878096895,1089
"IT","Ipogeo Degli Ottavi","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=3427&arrivals=False",\N,\N,\N,0
"GB","Ipswich Station","https://www.realtimetrains.co.uk/search/simple/gb-nr:IPS",1.144481,52.050552,612934750385995775,3137
"FR","Irigny Yvours","https://www.garesetconnexions.sncf/fr/gares-services/irigny-yvours/horaires#main-content",4.83229,45.69002,613044815107457023,719
"GB","Irlam","https://www.realtimetrains.co.uk/search/simple/gb-nr:IRL",-2.432989,53.434172,612934963794280447,2103
"GB","Irvine","https://www.realtimetrains.co.uk/search/simple/gb-nr:IRV",-4.675196,55.610916,612929984834568191,542
"FR","Is-sur-Tille","https://www.garesetconnexions.sncf/fr/gares-services/is-tille/horaires#main-content",5.129481,47.520454,613044134590021631,374
"FR","Isbergues","https://www.garesetconnexions.sncf/fr/gares-services/isbergues/horaires#main-content",2.46277,50.61399,612934426826899455,1115
"IT","Isernia","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1497&arrivals=False",14.235587,41.597133,613026366291443711,3057
"FR","Isles - Armentières - Congis","https://www.garesetconnexions.sncf/fr/gares-services/isles-armentieres-congis/horaires#main-content",3.0072998,48.9980994,613047363402989567,323
"GB","Isleworth","https://www.realtimetrains.co.uk/search/simple/gb-nr:ISL",-0.33689,51.474709,612934497563836415,6318
"GB","Islip","https://www.realtimetrains.co.uk/search/simple/gb-nr:ISP",-1.238185,51.82571,612935747380445183,446
"IT","Isola D`Asti","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1499&arrivals=False",8.175,44.830278,613045380862443519,72
"IT","Isola Del Cantone","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=274&arrivals=False",8.957346,44.645842,613045564289843199,675
"IT","Isola Della Scala","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1501&arrivals=False",11.013466,45.269316,613028617974185983,956
"IT","Isola Delle Femmine","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1500&arrivals=False",13.250261,38.194725,613027898416168959,2033
"IT","Isola Liri","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1502&arrivals=False",13.580255,41.680157,613026355839238143,1350
"IT","Isoletta-S.Giovanni Incarico","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1503&arrivals=False",8.499167,40.7625,613497334484959231,434
"IT","Ispica","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1504&arrivals=False",14.914362,36.778043,613601519014510591,120
"FR","Issoire","https://www.garesetconnexions.sncf/fr/gares-services/issoire/horaires#main-content",3.25398,45.543884,613045223662026751,951
"FR","Issou - Porcheville","https://www.garesetconnexions.sncf/fr/gares-services/issou-porcheville/horaires#main-content",1.78532,48.97931,613047295495110655,622
"FR","Issoudun","https://www.garesetconnexions.sncf/fr/gares-services/issoudun/horaires#main-content",1.985834,46.948763,613047158630776831,964
"FR","Issy Val de Seine","https://www.garesetconnexions.sncf/fr/gares-services/issy-val-seine/horaires#main-content",2.2635936,48.8295555,613047303095189503,3898
"FR","Issy-les-Moulineaux","https://www.garesetconnexions.sncf/fr/gares-services/issy-moulineaux/horaires#main-content",2.2593469,48.8201001,613047302598164479,16162
"FR","Issé","https://www.garesetconnexions.sncf/fr/gares-services/isse/horaires#main-content",-1.45068,47.6268289,612918576451420159,70
"IT","Istrana","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1506&arrivals=False",12.10277,45.676528,613028707761651711,1113
"FR","Istres","https://www.garesetconnexions.sncf/fr/gares-services/istres/horaires#main-content",4.9804272,43.5153953,613499492032839679,1363
"FR","Iteuil","https://www.garesetconnexions.sncf/fr/gares-services/iteuil/horaires#main-content",0.3168298,46.4841223,612918915680436223,282
"IT","Itri","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1507&arrivals=False",13.54553,41.271328,613026369997111295,156
"FR","Itxassou","https://www.garesetconnexions.sncf/fr/gares-services/itxassou/horaires#main-content",-1.3956111,43.324043,612916780563693567,157
"GB","Iver","https://www.realtimetrains.co.uk/search/simple/gb-nr:IVR",-0.506659,51.508342,612935759728476159,1032
"IT","Ivrea","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1508&arrivals=False",7.876393,45.461461,613045357019922431,1665
"FR","Ivry-sur-Seine","https://www.garesetconnexions.sncf/fr/gares-services/ivry-seine/horaires#main-content",2.39099,48.814371,613047303485259775,6327
"GB","Ivybridge","https://www.realtimetrains.co.uk/search/simple/gb-nr:IVY",-3.904954,50.393515,612919777295335423,862
"FR","Iwuy","https://www.garesetconnexions.sncf/fr/gares-services/iwuy/horaires#main-content",3.3298634,50.2255015,613046372909711359,166
"FR","Jacques Monod la Demi-Lieue","https://www.garesetconnexions.sncf/fr/gares-services/jacques-monod-demi-lieue/horaires#main-content",\N,\N,\N,0
"GB","James Cook","https://www.realtimetrains.co.uk/search/simple/gb-nr:JCH",\N,\N,\N,0
"GB","James Street","https://www.realtimetrains.co.uk/search/simple/gb-nr:LVJ",-2.991993,53.404748,612934921687662591,1197
"FR","Janzé","https://www.garesetconnexions.sncf/fr/gares-services/janze/horaires#main-content",-1.497538,47.955364,612918566372507647,1507
"FR","Jarnac","https://www.garesetconnexions.sncf/fr/gares-services/jarnac/horaires#main-content",-0.1777613,45.6711292,612919168032833535,93
"FR","Jarrie - Vizille","https://www.garesetconnexions.sncf/fr/gares-services/jarrie-vizille/horaires#main-content",5.7424487,45.0854543,613045023310610431,675
"FR","Jarville-la-Malgrange","https://www.garesetconnexions.sncf/fr/gares-services/jarville-malgrange/horaires#main-content",6.2024643,48.6698381,613043982009630719,2330
"FR","Jassonneix","https://www.garesetconnexions.sncf/fr/gares-services/jassonneix/horaires#main-content",\N,\N,\N,0
"FR","Jaunay-Clan","https://www.garesetconnexions.sncf/fr/gares-services/jaunay-clan/horaires#main-content",0.3816535,46.682044,612918965764620287,637
"FR","Jaux","https://www.garesetconnexions.sncf/fr/gares-services/jaux/horaires#main-content",2.777316,49.3868029,613047404014338047,338
"FR","Javel","https://www.garesetconnexions.sncf/fr/gares-services/javel/horaires#main-content",2.2768401,48.8462046,613047303061635071,8276
"IT","Jesi","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1509&arrivals=False",13.251969,43.520384,613028543512707071,1874
"FR","Jeumont","https://www.garesetconnexions.sncf/fr/gares-services/jeumont/horaires#main-content",4.08645,50.29606,613046315061870591,118
"GB","Jewellery Quarter","https://www.realtimetrains.co.uk/search/simple/gb-nr:JEQ",-1.913522,52.489514,612935677650141183,2425
"GB","Johnston","https://www.realtimetrains.co.uk/search/simple/gb-nr:JOH",-4.996407,51.756714,612935562841554943,927
"GB","Johnstone","https://www.realtimetrains.co.uk/search/simple/gb-nr:JHN",-4.50369,55.834759,612929986044624895,3009
"FR","Joigny","https://www.garesetconnexions.sncf/fr/gares-services/joigny/horaires#main-content",3.393082,47.973843,613047028733181951,1019
"FR","Joigny-sur-Meuse","https://www.garesetconnexions.sncf/fr/gares-services/joigny-meuse/horaires#main-content",4.7672389,49.8336807,613046080600276991,62
"FR","Joinville","https://www.garesetconnexions.sncf/fr/gares-services/joinville/horaires#main-content",5.143503,48.4442977,613047082808246271,618
"FR","Joncet","https://www.garesetconnexions.sncf/fr/gares-services/joncet/horaires#main-content",2.3111464,42.5615245,613499125947695103,63
"FR","Joncherey","https://www.garesetconnexions.sncf/fr/gares-services/joncherey/horaires#main-content",6.9988,47.5262,613043731699859455,260
"FR","Jonchery-sur-Vesle","https://www.garesetconnexions.sncf/fr/gares-services/jonchery-vesle/horaires#main-content",3.819422,49.290057,613047360964001791,447
"FR","Jonzac","https://www.garesetconnexions.sncf/fr/gares-services/jonzac/horaires#main-content",-0.44164,45.4387456,612919138095988735,466
"IT","Joppolo","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=74&arrivals=False",15.897144,38.580767,613600504905203711,384
"GB","Jordanhill","https://www.realtimetrains.co.uk/search/simple/gb-nr:JOR",-4.326053,55.882282000000004,612930018735030271,2844
"FR","Jouy","https://www.garesetconnexions.sncf/fr/gares-services/jouy/horaires#main-content",1.5573972,48.5102582,613047463789461503,536
"FR","Jouy-en-Josas","https://www.garesetconnexions.sncf/fr/gares-services/jouy-josas/horaires#main-content",2.1635294,48.7650042,613047302658981887,1771
"FR","Joué-lès-Tours","https://www.garesetconnexions.sncf/fr/gares-services/joue-tours/horaires#main-content",0.6675586,47.3541741,612919186512936959,1638
"FR","Juan les Pins","https://www.garesetconnexions.sncf/fr/gares-services/juan-pins/horaires#main-content",7.11144,43.570896,613499564579618815,1945
"FR","Juvisy-sur-Orge","https://www.garesetconnexions.sncf/fr/gares-services/juvisy-orge/horaires#main-content",2.38267,48.68917,613047305792126975,2012
"FR","Juziers","https://www.garesetconnexions.sncf/fr/gares-services/juziers/horaires#main-content",1.84579,48.99244,613047295404933119,1206
"FR","Jœuf","https://www.garesetconnexions.sncf/fr/gares-services/jœuf/horaires#main-content",6.0177021,49.2250083,613044017982078975,602
"FR","Kalhausen","https://www.garesetconnexions.sncf/fr/gares-services/kalhausen/horaires#main-content",7.125352,49.0350585,613044100205117439,27
"GB","Kearsley","https://www.realtimetrains.co.uk/search/simple/gb-nr:KSL",-2.375032,53.54419,612934967506239487,1626
"GB","Kearsney","https://www.realtimetrains.co.uk/search/simple/gb-nr:KSN",1.271566,51.149399,612934325150679039,1037
"GB","Keighley","https://www.realtimetrains.co.uk/search/simple/gb-nr:KEI",-1.9011200000000001,53.86787,612933911569235967,1745
"GB","Keith","https://www.realtimetrains.co.uk/search/simple/gb-nr:KEH",-2.954062,57.550976,612937520864296959,167
"GB","Kelvedon","https://www.realtimetrains.co.uk/search/simple/gb-nr:KEL",0.701529,51.841202,612934714306592767,2225
"GB","Kelvindale","https://www.realtimetrains.co.uk/search/simple/gb-nr:KVD",-4.3106,55.893299999999996,612930019443867647,988
"GB","Kemble","https://www.realtimetrains.co.uk/search/simple/gb-nr:KEM",-2.023115,51.67622,612935450841055231,35
"GB","Kempston Hardwick","https://www.realtimetrains.co.uk/search/simple/gb-nr:KMH",-0.505266,52.092026,612935779338944511,13
"GB","Kempton Park","https://www.realtimetrains.co.uk/search/simple/gb-nr:KMP",-0.40929,51.421757,612935759516663807,2715
"GB","Kemsing","https://www.realtimetrains.co.uk/search/simple/gb-nr:KMS",0.247716,51.297684,612934480484630527,47
"GB","Kemsley","https://www.realtimetrains.co.uk/search/simple/gb-nr:KML",0.733559,51.361996,612934725939494911,3633
"GB","Kendal","https://www.realtimetrains.co.uk/search/simple/gb-nr:KEN",-2.739667,54.332108,612935198721441791,1605
"GB","Kenilworth","https://www.realtimetrains.co.uk/search/simple/gb-nr:KNW",\N,\N,\N,0
"GB","Kenley","https://www.realtimetrains.co.uk/search/simple/gb-nr:KLY",-0.101199,51.324547,612934490840367103,1987
"GB","Kennett","https://www.realtimetrains.co.uk/search/simple/gb-nr:KNE",0.490482,52.277523,612934766221590527,204
"GB","Kennishead","https://www.realtimetrains.co.uk/search/simple/gb-nr:KNS",-4.325119,55.813099,612930019049603071,3539
"GB","Kensal Green","https://www.realtimetrains.co.uk/search/simple/gb-nr:KNL",-0.223847,51.530602,612935789338165247,8179
"GB","Kensal Rise","https://www.realtimetrains.co.uk/search/simple/gb-nr:KNR",-0.220811,51.534157,612935789403176959,7468
"GB","Kensington Olympia","https://www.realtimetrains.co.uk/search/simple/gb-nr:KPA",-0.210189,51.497753,612934497809203199,11048
"GB","Kent House","https://www.realtimetrains.co.uk/search/simple/gb-nr:KTH",-0.045786,51.412659,612934495292620799,4028
"GB","Kentish Town Station","https://www.realtimetrains.co.uk/search/simple/gb-nr:KTN",-0.140446,51.550337999999996,612935789120061439,6950
"GB","Kentish Town West","https://www.realtimetrains.co.uk/search/simple/gb-nr:KTW",-0.146778,51.546501,612935789111672831,13101
"GB","Kenton Station","https://www.realtimetrains.co.uk/search/simple/gb-nr:KNT",-0.317123,51.581436,612935791804415999,3662
"GB","Kents Bank","https://www.realtimetrains.co.uk/search/simple/gb-nr:KBK",-2.925351,54.172967,612935220978515967,29
"FR","Ker Lann","https://www.garesetconnexions.sncf/fr/gares-services/ker-lann/horaires#main-content",-1.7398306,48.0429857,612918567249117183,382
"FR","Kerhostin","https://www.garesetconnexions.sncf/fr/gares-services/kerhostin/horaires#main-content",-3.1363795,47.5369524,612916445730308095,309
"FR","Kerhuon","https://www.garesetconnexions.sncf/fr/gares-services/kerhuon/horaires#main-content",-4.3882136,48.4096627,612919554772828159,843
"FR","Keskastel","https://www.garesetconnexions.sncf/fr/gares-services/keskastel/horaires#main-content",\N,\N,\N,0
"GB","Kettering","https://www.realtimetrains.co.uk/search/simple/gb-nr:KET",-0.731724,52.393177,612933984105529343,3093
"GB","Kew Bridge","https://www.realtimetrains.co.uk/search/simple/gb-nr:KWB",-0.288827,51.489311,612934498033598463,1953
"GB","Kew Gardens","https://www.realtimetrains.co.uk/search/simple/gb-nr:KWG",-0.284949,51.477558,612934498023112703,4038
"GB","Keyham","https://www.realtimetrains.co.uk/search/simple/gb-nr:KEY",-4.179095,50.389687,612919779455401983,6305
"GB","Keynsham","https://www.realtimetrains.co.uk/search/simple/gb-nr:KYN",-2.49465,51.417122,612935416808472575,2484
"GB","Kidbrooke","https://www.realtimetrains.co.uk/search/simple/gb-nr:KDB",0.028331,51.462662,612934495833686015,1638
"GB","Kidderminster","https://www.realtimetrains.co.uk/search/simple/gb-nr:KID",-2.239458,52.384457,612935707595374591,3609
"GB","Kidsgrove","https://www.realtimetrains.co.uk/search/simple/gb-nr:KDG",-2.244828,53.086555,612935728600449023,1505
"GB","Kidwelly","https://www.realtimetrains.co.uk/search/simple/gb-nr:KWL",-4.317046,51.734299,612935545248546815,545
"GB","Kilburn High Road","https://www.realtimetrains.co.uk/search/simple/gb-nr:KBN",-0.19186,51.537312,612935789151518719,12554
"GB","Kildale","https://www.realtimetrains.co.uk/search/simple/gb-nr:KLD",-1.067829,54.477268,612934166503227391,9
"GB","Kildonan","https://www.realtimetrains.co.uk/search/simple/gb-nr:KIL",-3.869993,58.171432,612932362342236159,7
"GB","Kilgetty","https://www.realtimetrains.co.uk/search/simple/gb-nr:KGT",-4.715219,51.732071,612935560394178559,943
"GB","Kilmarnock","https://www.realtimetrains.co.uk/search/simple/gb-nr:KMK",-4.499048,55.612835,612929982477369343,1478
"GB","Kilmaurs","https://www.realtimetrains.co.uk/search/simple/gb-nr:KLM",-4.532331,55.636425,612929982458494975,742
"GB","Kilpatrick","https://www.realtimetrains.co.uk/search/simple/gb-nr:KPT",-4.453454,55.924755,612930017726300159,2199
"FR","Kilstett","https://www.garesetconnexions.sncf/fr/gares-services/kilstett/horaires#main-content",7.8549031,48.6793065,613044078331822079,260
"GB","Kilwinning","https://www.realtimetrains.co.uk/search/simple/gb-nr:KWN",-4.710071,55.655994,612929981497999359,2243
"GB","Kinbrace","https://www.realtimetrains.co.uk/search/simple/gb-nr:KBC",-3.9410629999999998,58.258408,612932361012641791,6
"GB","Kingham","https://www.realtimetrains.co.uk/search/simple/gb-nr:KGM",-1.629331,51.902222,612935762356207615,65
"GB","Kinghorn","https://www.realtimetrains.co.uk/search/simple/gb-nr:KGH",-3.174161,56.069389,612937191808565247,857
"GB","Kings Langley","https://www.realtimetrains.co.uk/search/simple/gb-nr:KGL",-0.438411,51.70631,612935788167954431,1019
"GB","Kings Lynn","https://www.realtimetrains.co.uk/search/simple/gb-nr:KLN",0.403475,52.754108,612934006108848127,2801
"GB","Kings Norton","https://www.realtimetrains.co.uk/search/simple/gb-nr:KNN",-1.9338009999999999,52.413456,612935691212423167,1161
"GB","Kings Nympton","https://www.realtimetrains.co.uk/search/simple/gb-nr:KGN",-3.905634,50.935921,612935631544254463,0
"GB","Kings Park","https://www.realtimetrains.co.uk/search/simple/gb-nr:KGP",-4.247294,55.819935,612930018825207807,3183
"GB","Kings Sutton","https://www.realtimetrains.co.uk/search/simple/gb-nr:KGS",-1.280066,52.020184,612935800119623679,276
"GB","Kingsknowe","https://www.realtimetrains.co.uk/search/simple/gb-nr:KGE",-3.265634,55.919323,612937219222536191,1470
"GB","Kingston","https://www.realtimetrains.co.uk/search/simple/gb-nr:KNG",-0.301768,51.412155,612934497685471231,4544
"GB","Kingswood","https://www.realtimetrains.co.uk/search/simple/gb-nr:KND",-0.211439,51.294807,612934491266088959,763
"GB","Kingussie","https://www.realtimetrains.co.uk/search/simple/gb-nr:KIN",-4.052227,57.07785,612930285371129855,587
"GB","Kintbury","https://www.realtimetrains.co.uk/search/simple/gb-nr:KIT",-1.445059,51.40247,612935774240767999,723
"GB","Kintore","https://www.realtimetrains.co.uk/search/simple/gb-nr:KTR",\N,\N,\N,0
"GB","Kirby Cross","https://www.realtimetrains.co.uk/search/simple/gb-nr:KBX",1.214045,51.840897,612934757921062911,823
"GB","Kirk Sandall","https://www.realtimetrains.co.uk/search/simple/gb-nr:KKS",-1.075006,53.56347,612933895528120319,1340
"GB","Kirkby","https://www.realtimetrains.co.uk/search/simple/gb-nr:KIR",-2.902021,53.486619,612934926093778943,3479
"GB","Kirkby Stephen","https://www.realtimetrains.co.uk/search/simple/gb-nr:KSW",-2.3686030000000002,54.455135,612935200858439679,17
"GB","Kirkby in Ashfield","https://www.realtimetrains.co.uk/search/simple/gb-nr:KKB",-1.253278,53.099758,612933901865713663,1566
"GB","Kirkby-In-Furness","https://www.realtimetrains.co.uk/search/simple/gb-nr:KBF",-3.187398,54.232426,612935227790065663,87
"GB","Kirkcaldy","https://www.realtimetrains.co.uk/search/simple/gb-nr:KDY",-3.167445,56.112579,612937188421664767,1639
"GB","Kirkconnel","https://www.realtimetrains.co.uk/search/simple/gb-nr:KRK",-3.998533,55.38834,612935133156081663,135
"GB","Kirkdale","https://www.realtimetrains.co.uk/search/simple/gb-nr:KKD",-2.981093,53.440896,612934922144841727,4620
"GB","Kirkham & Wesham","https://www.realtimetrains.co.uk/search/simple/gb-nr:KKM",-2.881834,53.787373,612934957358120959,2511
"GB","Kirkhill","https://www.realtimetrains.co.uk/search/simple/gb-nr:KKH",-4.168751,55.814156,612935185270308863,2648
"GB","Kirknewton","https://www.realtimetrains.co.uk/search/simple/gb-nr:KKN",-3.432526,55.888744,612937214447321087,260
"GB","Kirkstall Forge","https://www.realtimetrains.co.uk/search/simple/gb-nr:KLF",\N,\N,\N,0
"GB","Kirkwood","https://www.realtimetrains.co.uk/search/simple/gb-nr:KWD",-4.048037,55.85577,612930016535117823,3156
"GB","Kirton Lindsey","https://www.realtimetrains.co.uk/search/simple/gb-nr:KTL",-0.593886,53.484829,612933937842356223,239
"GB","Kiveton Bridge","https://www.realtimetrains.co.uk/search/simple/gb-nr:KIV",-1.265524,53.340729,612933905231642623,1775
"GB","Kiveton Park","https://www.realtimetrains.co.uk/search/simple/gb-nr:KVP",-1.240052,53.336975,612933902671020031,438
"GB","Knaresborough","https://www.realtimetrains.co.uk/search/simple/gb-nr:KNA",-1.470482,54.008755,612933947225014271,1378
"GB","Knebworth","https://www.realtimetrains.co.uk/search/simple/gb-nr:KBW",-0.187406,51.86636,612935792697802751,1859
"GB","Knighton","https://www.realtimetrains.co.uk/search/simple/gb-nr:KNI",-3.042232,52.345043,612935860366606335,1140
"GB","Knockholt","https://www.realtimetrains.co.uk/search/simple/gb-nr:KCK",0.130865,51.34573,612934496718684159,66
"GB","Knottingley","https://www.realtimetrains.co.uk/search/simple/gb-nr:KNO",-1.259172,53.706528,612933894427115519,2131
"GB","Knucklas","https://www.realtimetrains.co.uk/search/simple/gb-nr:KNU",-3.096907,52.359833,612935860601487359,202
"GB","Knutsford","https://www.realtimetrains.co.uk/search/simple/gb-nr:KNF",-2.372101,53.301956,612934964628946943,2138
"FR","Koenigsmacker","https://www.garesetconnexions.sncf/fr/gares-services/koenigsmacker/horaires#main-content",6.2735503,49.3965538,613046125785513983,30
"FR","Kogenheim","https://www.garesetconnexions.sncf/fr/gares-services/kogenheim/horaires#main-content",7.5353085,48.3389532,613043747283795967,415
"FR","Krimmeri Meinau","https://www.garesetconnexions.sncf/fr/gares-services/krimmeri-meinau/horaires#main-content",7.75259,48.56358,613044072606597119,4790
"FR","Kruth","https://www.garesetconnexions.sncf/fr/gares-services/kruth/horaires#main-content",6.9690938,47.92396,613043703648354303,105
"FR","Kuntzig","https://www.garesetconnexions.sncf/fr/gares-services/kuntzig/horaires#main-content",\N,\N,\N,0
"FR","Kurtzenhouse","https://www.garesetconnexions.sncf/fr/gares-services/kurtzenhouse/horaires#main-content",7.8130448999999995,48.741862,613044078000472063,707
"GB","Kyle of Lochalsh","https://www.realtimetrains.co.uk/search/simple/gb-nr:KYL",-5.713067,57.280567,612929942673424383,258
"FR","Kédange","https://www.garesetconnexions.sncf/fr/gares-services/kedange/horaires#main-content",\N,\N,\N,0
"FR","L'Abbaye","https://www.garesetconnexions.sncf/fr/gares-services/abbaye/horaires#main-content",2.516874,48.922211,613047287821631487,4771
"FR","L'Aigle","https://www.garesetconnexions.sncf/fr/gares-services/aigle/horaires#main-content",0.620014,48.766229,612918711323459583,908
"FR","L'Aiguille","https://www.garesetconnexions.sncf/fr/gares-services/aiguille/horaires#main-content",1.2049024,45.7783702,612919030822469631,365
"IT","L'Aquila","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1510&arrivals=False",13.384902,42.351085,613026153961095167,253
"IT","L'Aquila Campo Di Pile","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=3174&arrivals=False",\N,\N,\N,0
"IT","L'Aquila S.Gregorio","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=2917&arrivals=False",\N,\N,\N,0
"IT","L'Aquila Sassa Nucleo Sviluppo","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=2901&arrivals=False",\N,\N,\N,0
"FR","L'Arbresle","https://www.garesetconnexions.sncf/fr/gares-services/arbresle/horaires#main-content",4.618319,45.833299,613044815994552319,836
"FR","L'Argentière Les Écrins","https://www.garesetconnexions.sncf/fr/gares-services/argentiere-ecrins/horaires#main-content",6.5564162,44.7909802,613045797161795583,547
"FR","L'Ariane La Trinité","https://www.garesetconnexions.sncf/fr/gares-services/ariane-trinite/horaires#main-content",7.3025298,43.7343716,613499564403458047,2684
"FR","L'Escarène","https://www.garesetconnexions.sncf/fr/gares-services/escarene/horaires#main-content",\N,\N,\N,0
"FR","L'Estaque","https://www.garesetconnexions.sncf/fr/gares-services/estaque/horaires#main-content",5.3213598,43.363628,613499457029275647,2428
"FR","L'Etang les Sablons","https://www.garesetconnexions.sncf/fr/gares-services/etang-sablons/horaires#main-content",2.0688744062680113,48.872302065217156,613047307107041279,561
"FR","L'Herbergement - Les Brouzils","https://www.garesetconnexions.sncf/fr/gares-services/herbergement-brouzils/horaires#main-content",-1.3712431,46.9069172,612916548291526655,850
